Time,Temporada,Rodada,Posicao,Pontos,Vitoria,Derrota,Empate,Gols_pro,Gols_contra,Saldo_de_gols,Vitorias_consecutivas,Derrotas_consecutivas,Jogos_marcando,Jogos_sem_sofrer_gols
Portuguesa,2013,24,12,31,8,9,7,37,34,3,3,0,19,1
Corinthians,2013,24,13,31,7,7,10,20,17,3,0,1,-3,-1
Coritiba,2013,24,14,31,7,7,10,28,31,-3,0,1,-1,-5
Flamengo,2013,24,15,30,7,8,9,28,30,-2,1,0,1,-7
São Paulo,2013,24,16,27,7,11,6,21,24,-3,0,2,-2,-2
Vasco,2013,24,17,25,6,11,7,31,40,-9,0,0,-1,-3
Criciúma,2013,24,18,24,7,14,3,30,42,-12,0,4,3,-8
Ponte Preta,2013,24,19,22,6,14,4,24,37,-13,1,0,1,0
Náutico,2013,24,20,14,3,16,5,14,40,-26,1,0,1,1
Cruzeiro,2013,25,1,56,17,3,5,54,20,34,2,0,2,1
Grêmio,2013,25,2,45,13,6,6,31,21,10,2,0,2,1
Botafogo,2013,25,3,43,12,6,7,37,29,8,0,0,1,-5
Athletico-PR,2013,25,4,41,11,6,8,43,34,9,0,2,-1,-2
Atlético-MG,2013,25,5,38,10,7,8,32,26,6,0,0,3,-4
Vitória,2013,25,6,37,10,8,7,36,35,1,2,0,2,-2
Santos,2013,25,7,36,9,7,9,32,25,7,1,0,10,1
Fluminense,2013,25,8,34,9,9,7,31,32,-1,0,0,8,-6
Corinthians,2013,25,9,34,8,7,10,22,17,5,1,0,1,1
Internacional,2013,25,10,34,8,7,10,37,37,0,0,4,2,-5
Flamengo,2013,25,11,33,8,8,9,30,30,0,2,0,2,-6
Goiás,2013,25,12,33,8,8,9,27,31,-4,0,2,6,-2
Bahia,2013,25,13,32,8,9,8,26,31,-5,0,1,-2,-1
Portuguesa,2013,25,14,31,8,10,7,37,38,-1,0,1,-1,-1
Coritiba,2013,25,15,31,7,8,10,28,33,-5,0,2,-2,-6
Vasco,2013,25,16,28,7,11,7,34,41,-7,1,0,1,-4
São Paulo,2013,25,17,27,7,12,6,21,27,-6,0,3,-3,-3
Criciúma,2013,25,18,25,7,14,4,31,43,-12,0,0,4,-9
Ponte Preta,2013,25,19,22,6,15,4,25,39,-14,0,1,2,-1
Náutico,2013,25,20,17,4,16,5,16,41,-25,2,0,2,-1
Cruzeiro,2013,26,1,59,18,3,5,58,21,37,3,0,3,-1
Grêmio,2013,26,2,48,14,6,6,32,21,11,3,0,3,1
Athletico-PR,2013,26,3,44,12,6,8,45,35,10,1,0,1,-3
Botafogo,2013,26,4,43,12,7,7,37,30,7,0,1,-1,-6
Atlético-MG,2013,26,5,39,10,7,9,32,26,6,0,0,-1,1
Vitória,2013,26,6,37,10,9,7,38,38,0,0,1,3,-3
Internacional,2013,26,7,37,9,7,10,38,37,1,1,0,3,1
Santos,2013,26,8,36,9,8,9,32,28,4,0,1,-1,-1
Corinthians,2013,26,9,35,8,7,11,22,17,5,0,0,-1,1
Portuguesa,2013,26,10,34,9,10,7,40,38,2,1,0,1,1
Fluminense,2013,26,11,34,9,10,7,31,33,-2,0,1,-1,-7
Flamengo,2013,26,12,34,8,8,10,31,31,0,0,0,3,-7
Goiás,2013,26,13,34,8,8,10,28,32,-4,0,0,7,-3
Bahia,2013,26,14,33,8,9,9,27,32,-5,0,0,1,-2
Coritiba,2013,26,15,31,7,9,10,29,35,-6,0,3,1,-7
São Paulo,2013,26,16,30,8,12,6,24,29,-5,1,0,1,-4
Vasco,2013,26,17,29,7,11,8,35,42,-7,0,0,2,-5
Criciúma,2013,26,18,26,7,14,5,32,44,-12,0,0,5,-10
Ponte Preta,2013,26,19,23,6,15,5,26,40,-14,0,0,3,-2
Náutico,2013,26,20,17,4,17,5,17,45,-28,0,1,3,-2
Cruzeiro,2013,27,1,59,18,4,5,58,23,35,0,1,-1,-2
Grêmio,2013,27,2,48,14,7,6,33,23,10,0,1,4,-1
Botafogo,2013,27,3,46,13,7,7,40,31,9,1,0,1,-7
Athletico-PR,2013,27,4,45,12,6,9,45,35,10,0,0,-1,-2
Atlético-MG,2013,27,5,39,10,8,9,32,28,4,0,1,-2,-1
Vitória,2013,27,6,37,10,10,7,38,40,-2,0,2,-1,-4
Flamengo,2013,27,7,37,9,8,10,33,32,1,1,0,4,-8
Internacional,2013,27,8,37,9,8,10,39,39,0,0,1,4,-1
Goiás,2013,27,9,37,9,8,10,30,33,-3,1,0,8,-4
Santos,2013,27,10,36,9,9,9,32,29,3,0,2,-2,-2
Bahia,2013,27,11,36,9,9,9,29,32,-3,1,0,2,1
Corinthians,2013,27,12,36,8,7,12,22,17,5,0,0,-2,1
Portuguesa,2013,27,13,34,9,11,7,41,40,1,0,1,2,-1
Fluminense,2013,27,14,34,9,11,7,31,34,-3,0,2,-2,-8
Coritiba,2013,27,15,34,8,9,10,30,35,-5,1,0,2,1
São Paulo,2013,27,16,33,9,12,6,26,29,-3,2,0,2,-3
Vasco,2013,27,17,32,8,11,8,36,42,-6,1,0,3,1
Criciúma,2013,27,18,29,8,14,5,34,45,-11,1,0,6,-11
Ponte Preta,2013,27,19,26,7,15,5,28,40,-12,1,0,4,1
Náutico,2013,27,20,17,4,18,5,18,48,-30,0,2,4,-3
Cruzeiro,2013,28,1,59,18,5,5,58,24,34,0,2,-2,-3
Grêmio,2013,28,2,49,14,7,7,34,24,10,0,0,5,-2
Botafogo,2013,28,3,49,14,7,7,42,32,10,2,0,2,-8
Athletico-PR,2013,28,4,48,13,6,9,46,35,11,1,0,1,1
Atlético-MG,2013,28,5,42,11,8,9,33,28,5,1,0,1,1
Vitória,2013,28,6,40,11,10,7,40,41,-1,1,0,1,-5
Internacional,2013,28,7,40,10,8,10,43,40,3,1,0,5,-2
Goiás,2013,28,8,40,10,8,10,33,34,-1,2,0,9,-5
Santos,2013,28,9,39,10,9,9,34,30,4,1,0,1,-3
Flamengo,2013,28,10,37,9,9,10,34,34,0,0,1,5,-9
Corinthians,2013,28,11,37,8,7,13,22,17,5,0,0,-3,1
Bahia,2013,28,12,36,9,10,9,30,35,-5,0,1,3,-1
Fluminense,2013,28,13,35,9,11,8,32,35,-3,0,0,1,-9
Portuguesa,2013,28,14,34,9,12,7,41,41,0,0,2,-1,-2
São Paulo,2013,28,15,34,9,12,7,26,29,-3,0,0,-1,1
Coritiba,2013,28,16,34,8,10,10,31,37,-6,0,1,3,-1
Criciúma,2013,28,17,32,9,14,5,37,47,-10,2,0,7,-12
Vasco,2013,28,18,32,8,12,8,38,45,-7,0,1,4,-1
Ponte Preta,2013,28,19,26,7,16,5,29,42,-13,0,1,5,-1
Náutico,2013,28,20,17,4,19,5,19,52,-33,0,3,5,-4
Cruzeiro,2013,29,1,62,19,5,5,59,24,35,1,0,1,1
Grêmio,2013,29,2,52,15,7,7,35,24,11,1,0,6,1
Athletico-PR,2013,29,3,51,14,6,9,47,35,12,2,0,2,1
Botafogo,2013,29,4,49,14,8,7,42,33,9,0,1,-1,-9
Vitória,2013,29,5,43,12,10,7,41,41,0,2,0,2,1
Goiás,2013,29,6,43,11,8,10,35,34,1,3,0,10,-4
Atlético-MG,2013,29,7,42,11,9,9,33,29,4,0,1,-1,-1
Internacional,2013,29,8,41,10,8,11,43,40,3,0,0,-1,-1
Santos,2013,29,9,40,10,9,10,34,30,4,0,0,-1,1
Flamengo,2013,29,10,40,10,9,10,36,35,1,1,0,6,-10
Portuguesa,2013,29,11,37,10,12,7,44,42,2,1,0,1,-3
São Paulo,2013,29,12,37,10,12,7,29,29,0,1,0,1,1
Corinthians,2013,29,13,37,8,8,13,22,18,4,0,1,-4,-1
Bahia,2013,29,14,36,9,11,9,31,37,-6,0,2,4,-2
Fluminense,2013,29,15,35,9,12,8,32,36,-4,0,1,-1,-10
Coritiba,2013,29,16,34,8,11,10,31,38,-7,0,2,-1,-2
Criciúma,2013,29,17,32,9,15,5,38,50,-12,0,1,8,-13
Vasco,2013,29,18,32,8,13,8,38,47,-9,0,2,-1,-2
Ponte Preta,2013,29,19,29,8,16,5,30,42,-12,1,0,6,1
Náutico,2013,29,20,17,4,20,5,19,55,-36,0,4,-1,-5
Cruzeiro,2013,30,1,62,19,6,5,60,26,34,0,1,2,-1
Grêmio,2013,30,2,53,15,7,8,37,26,11,0,0,7,-1
Athletico-PR,2013,30,3,51,14,7,9,47,38,9,0,1,-1,-1
Botafogo,2013,30,4,50,14,8,8,44,35,9,0,0,1,-10
Goiás,2013,30,5,46,12,8,10,38,34,4,4,0,11,1
Atlético-MG,2013,30,6,45,12,9,9,34,29,5,1,0,1,1
Vitória,2013,30,7,44,12,10,8,42,42,0,0,0,3,-1
Santos,2013,30,8,43,11,9,10,39,31,8,1,0,1,-1
Internacional,2013,30,9,42,10,8,12,45,42,3,0,0,1,-2
São Paulo,2013,30,10,40,11,12,7,30,29,1,2,0,2,1
Flamengo,2013,30,11,40,10,10,10,36,36,0,0,1,-1,-11
Corinthians,2013,30,12,40,9,8,13,23,18,5,1,0,1,1
Portuguesa,2013,30,13,38,10,12,8,45,43,2,0,0,2,-4
Coritiba,2013,30,14,37,9,11,10,33,39,-6,1,0,1,-3
Fluminense,2013,30,15,36,9,12,9,33,37,-4,0,0,1,-11
Bahia,2013,30,16,36,9,12,9,31,38,-7,0,3,-1,-3
Vasco,2013,30,17,33,8,13,9,40,49,-9,0,0,1,-3
Criciúma,2013,30,18,32,9,16,5,38,51,-13,0,2,-1,-14
Ponte Preta,2013,30,19,30,8,16,6,31,43,-12,0,0,7,-1
Náutico,2013,30,20,17,4,21,5,20,60,-40,0,5,1,-6
Cruzeiro,2013,31,1,65,20,6,5,65,29,36,1,0,3,-2
Botafogo,2013,31,2,53,15,8,8,45,35,10,1,0,2,1
Grêmio,2013,31,3,53,15,8,8,37,30,7,0,1,-1,-2
Athletico-PR,2013,31,4,52,14,7,10,48,39,9,0,0,1,-2
Goiás,2013,31,5,49,13,8,10,40,34,6,5,0,12,1
Vitória,2013,31,6,47,13,10,8,45,44,1,1,0,4,-2
Atlético-MG,2013,31,7,45,12,10,9,34,30,4,0,1,-1,-1
Santos,2013,31,8,44,11,9,11,40,32,8,0,0,2,-2
São Paulo,2013,31,9,43,12,12,7,33,31,2,3,0,3,-1
Internacional,2013,31,10,42,10,9,12,47,45,2,0,1,2,-3
Flamengo,2013,31,11,41,10,10,11,36,36,0,0,0,-2,-10
Corinthians,2013,31,12,41,9,8,14,24,19,5,0,0,2,-1
Coritiba,2013,31,13,40,10,11,10,37,39,-2,2,0,2,1
Portuguesa,2013,31,14,39,10,12,9,45,43,2,0,0,-1,1
Bahia,2013,31,15,37,9,12,10,32,39,-7,0,0,1,-4
Fluminense,2013,31,16,36,9,13,9,35,40,-5,0,1,2,-12
Ponte Preta,2013,31,17,33,9,16,6,33,44,-11,1,0,8,-2
Vasco,2013,31,18,33,8,14,9,41,51,-10,0,1,2,-4
Criciúma,2013,31,19,32,9,17,5,41,56,-15,0,3,1,-15
Náutico,2013,31,20,17,4,22,5,20,62,-42,0,6,-1,-7
Cruzeiro,2013,32,1,68,21,6,5,66,29,37,2,0,4,-1
Athletico-PR,2013,32,2,55,15,7,10,49,39,10,1,0,2,1
Grêmio,2013,32,3,54,15,8,9,37,30,7,0,0,-2,1
Botafogo,2013,32,4,53,15,9,8,45,36,9,0,1,-1,-1
Goiás,2013,32,5,52,14,8,10,41,34,7,6,0,13,1
Atlético-MG,2013,32,6,48,13,10,9,39,30,9,1,0,1,1
Vitória,2013,32,7,48,13,10,9,46,45,1,0,0,5,-3
São Paulo,2013,32,8,46,13,12,7,35,32,3,4,0,4,-2
Santos,2013,32,9,44,11,10,11,40,33,7,0,1,-1,-3
Flamengo,2013,32,10,44,11,10,11,37,36,1,1,0,1,1
Internacional,2013,32,11,42,10,10,12,47,46,1,0,2,-1,-4
Corinthians,2013,32,12,42,9,8,15,25,20,5,0,0,3,-2
Coritiba,2013,32,13,40,10,12,10,38,41,-3,0,1,3,-1
Portuguesa,2013,32,14,39,10,13,9,46,45,1,0,1,1,-1
Bahia,2013,32,15,38,9,12,11,32,39,-7,0,0,-1,-3
Fluminense,2013,32,16,36,9,14,9,35,41,-6,0,2,-1,-13
Vasco,2013,32,17,36,9,14,9,43,52,-9,1,0,3,-5
Ponte Preta,2013,32,18,34,9,16,7,34,45,-11,0,0,9,-3
Criciúma,2013,32,19,33,9,17,6,42,57,-15,0,0,2,-16
Náutico,2013,32,20,17,4,23,5,20,67,-47,0,7,-2,-8
Cruzeiro,2013,33,1,71,22,6,5,69,29,40,3,0,5,1
Athletico-PR,2013,33,2,58,16,7,10,52,39,13,2,0,3,1
Grêmio,2013,33,3,54,15,9,9,37,33,4,0,1,-3,-1
Botafogo,2013,33,4,53,15,10,8,46,38,8,0,2,1,-2
Goiás,2013,33,5,53,14,8,11,42,35,7,0,0,14,-1
Vitória,2013,33,6,51,14,10,9,49,45,4,1,0,6,-2
Atlético-MG,2013,33,7,49,13,10,10,39,30,9,0,0,-1,1
São Paulo,2013,33,8,46,13,13,7,35,35,0,0,1,-1,-3
Santos,2013,33,9,45,11,10,12,42,35,7,0,0,1,-4
Internacional,2013,33,10,45,11,10,12,49,47,2,1,0,1,-5
Flamengo,2013,33,11,45,11,10,12,38,37,1,0,0,2,-1
Corinthians,2013,33,12,45,10,8,15,26,20,6,1,0,4,1
Coritiba,2013,33,13,41,10,12,11,38,41,-3,0,0,-1,0
Portuguesa,2013,33,14,40,10,13,10,46,45,1,0,0,-1,1
Bahia,2013,33,15,39,9,12,12,32,39,-7,0,0,-2,1
Vasco,2013,33,16,37,9,14,10,45,54,-9,0,0,4,-6
Criciúma,2013,33,17,36,10,17,6,43,57,-14,1,0,3,-15
Fluminense,2013,33,18,36,9,15,9,35,42,-7,0,3,-2,-14
Ponte Preta,2013,33,19,34,9,17,7,34,48,-14,0,1,-1,-4
Náutico,2013,33,20,17,4,24,5,20,68,-48,0,8,-3,-9
Cruzeiro,2013,34,1,74,23,6,5,72,30,42,4,0,6,-1
Athletico-PR,2013,34,2,58,16,8,10,53,41,12,0,1,4,-1
Grêmio,2013,34,3,57,16,9,9,38,33,5,1,0,1,1
Goiás,2013,34,4,56,15,8,11,44,35,9,1,0,15,1
Botafogo,2013,34,5,54,15,10,9,46,38,8,0,0,-1,1
Atlético-MG,2013,34,6,52,14,10,10,41,31,10,1,0,1,-1
Vitória,2013,34,7,51,14,11,9,50,48,2,0,1,7,-3
São Paulo,2013,34,8,49,14,13,7,37,35,2,1,0,1,1
Santos,2013,34,9,48,12,10,12,45,35,10,1,0,2,1
Corinthians,2013,34,10,48,11,8,15,27,20,7,2,0,5,1
Internacional,2013,34,11,45,11,11,12,50,49,1,0,1,2,-6
Flamengo,2013,34,12,45,11,11,12,38,39,-1,0,1,-1,-2
Portuguesa,2013,34,13,41,10,13,11,46,45,1,0,0,-2,1
Coritiba,2013,34,14,41,10,13,11,38,42,-4,0,1,-2,-1
Criciúma,2013,34,15,39,11,17,6,45,58,-13,2,0,4,-16
Fluminense,2013,34,16,39,10,15,9,37,42,-5,1,0,1,1
Bahia,2013,34,17,39,9,13,12,32,42,-10,0,1,-3,-1
Vasco,2013,34,18,37,9,15,10,45,55,-10,0,1,-1,-7
Ponte Preta,2013,34,19,34,9,18,7,34,50,-16,0,2,-2,-5
Náutico,2013,34,20,17,4,25,5,20,70,-50,0,9,-4,-10
Cruzeiro,2013,35,1,75,23,6,6,74,32,42,0,0,7,-2
Grêmio,2013,35,2,60,17,9,9,40,34,6,2,0,2,-1
Goiás,2013,35,3,59,16,8,11,47,36,11,2,0,16,-1
Athletico-PR,2013,35,4,58,16,9,10,53,45,8,0,2,-1,-2
Botafogo,2013,35,5,57,16,10,9,50,38,12,1,0,1,1
Vitória,2013,35,6,54,15,11,9,52,48,4,1,0,8,1
Atlético-MG,2013,35,7,52,14,11,10,41,33,8,0,1,-1,-2
São Paulo,2013,35,8,49,14,14,7,38,37,1,0,1,2,-1
Corinthians,2013,35,9,49,11,8,16,27,20,7,0,0,-1,1
Santos,2013,35,10,48,12,11,12,45,37,8,0,1,-1,-1
Internacional,2013,35,11,45,11,12,12,51,52,-1,0,2,3,-7
Flamengo,2013,35,12,45,11,12,12,39,41,-2,0,2,1,-3
Portuguesa,2013,35,13,44,11,13,11,48,45,3,1,0,1,1
Criciúma,2013,35,14,42,12,17,6,47,59,-12,3,0,5,-17
Fluminense,2013,35,15,42,11,15,9,39,43,-4,2,0,2,-1
Bahia,2013,35,16,42,10,13,12,33,42,-9,1,0,1,0
Coritiba,2013,35,17,41,10,14,11,39,44,-5,0,2,1,-2
Vasco,2013,35,18,38,9,15,11,45,55,-10,0,0,-2,-6
Ponte Preta,2013,35,19,35,9,18,8,36,52,-16,0,0,1,-6
Náutico,2013,35,20,17,4,26,5,20,71,-51,0,10,-5,-11
Cruzeiro,2013,36,1,75,23,7,6,75,34,41,0,1,8,-3
Athletico-PR,2013,36,2,61,17,9,10,59,46,13,1,0,1,-3
Grêmio,2013,36,3,61,17,9,10,41,35,6,0,0,3,-2
Goiás,2013,36,4,59,16,9,11,48,40,8,0,1,17,-2
Botafogo,2013,36,5,58,16,10,10,51,39,12,0,0,2,-1
Atlético-MG,2013,36,6,55,15,11,10,45,34,11,1,0,1,-3
Vitória,2013,36,7,55,15,11,10,53,49,4,0,0,9,-1
Santos,2013,36,8,51,13,11,12,46,37,9,1,0,1,1
São Paulo,2013,36,9,50,14,14,8,39,38,1,0,0,3,-2
Corinthians,2013,36,10,49,11,9,16,27,21,6,0,1,-2,-1
Flamengo,2013,36,11,48,12,12,12,40,41,-1,1,0,2,1
Internacional,2013,36,12,46,11,12,13,51,52,-1,0,0,-1,1
Bahia,2013,36,13,45,11,13,12,34,42,-8,2,0,2,1
Portuguesa,2013,36,14,44,11,14,11,48,46,2,0,1,-1,-1
Criciúma,2013,36,15,43,12,17,7,48,60,-12,0,0,6,-18
Fluminense,2013,36,16,42,11,16,9,39,44,-5,0,1,-1,-2
Coritiba,2013,36,17,42,10,14,12,39,44,-5,0,0,-1,-1
Vasco,2013,36,18,41,10,15,11,47,56,-9,1,0,1,-7
Ponte Preta,2013,36,19,36,9,18,9,37,53,-16,0,0,2,-7
Náutico,2013,36,20,17,4,27,5,21,77,-56,0,11,1,-12
Cruzeiro,2013,37,1,75,23,8,6,76,36,40,0,2,9,-4
Grêmio,2013,37,2,64,18,9,10,42,35,7,1,0,4,1
Athletico-PR,2013,37,3,61,17,10,10,60,48,12,0,1,2,-4
Goiás,2013,37,4,59,16,10,11,48,41,7,0,2,-1,-3
Botafogo,2013,37,5,58,16,11,10,52,41,11,0,1,3,-2
Vitória,2013,37,6,58,16,11,10,57,51,6,1,0,10,-2
Atlético-MG,2013,37,7,56,15,11,11,47,36,11,0,0,2,-4
Santos,2013,37,8,54,14,11,12,48,38,10,2,0,2,-1
São Paulo,2013,37,9,50,14,15,8,39,39,0,0,1,-1,-3
Corinthians,2013,37,10,50,11,9,17,27,21,6,0,0,-3,1
Flamengo,2013,37,11,48,12,13,12,42,45,-3,0,1,3,-1
Bahia,2013,37,12,48,12,13,12,36,43,-7,3,0,3,-1
Portuguesa,2013,37,13,47,12,14,11,50,46,4,1,0,1,0
Internacional,2013,37,14,47,11,12,14,51,52,-1,0,0,-2,1
Criciúma,2013,37,15,46,13,17,7,49,60,-11,1,0,7,1
Coritiba,2013,37,16,45,11,14,12,41,45,-4,1,0,1,-2
Vasco,2013,37,17,44,11,15,11,49,56,-7,2,0,2,1
Fluminense,2013,37,18,43,11,16,10,41,46,-5,0,0,1,-3
Ponte Preta,2013,37,19,36,9,19,9,37,55,-18,0,1,-1,-8
Náutico,2013,37,20,17,4,28,5,21,79,-58,0,12,-1,-13
Cruzeiro,2013,38,1,76,23,8,7,77,37,40,0,0,10,-5
Grêmio,2013,38,2,65,18,9,11,42,35,7,0,0,-1,1
Athletico-PR,2013,38,3,64,18,10,10,65,49,16,1,0,3,-5
Botafogo,2013,38,4,61,17,11,10,55,41,14,1,0,4,1
Vitória,2013,38,5,59,16,11,11,59,53,6,0,0,11,-3
Goiás,2013,38,6,59,16,11,11,48,44,4,0,3,-2,-4
Santos,2013,38,7,57,15,11,12,51,38,13,3,0,3,0
Atlético-MG,2013,38,8,57,15,11,12,49,38,11,0,0,3,-5
São Paulo,2013,38,9,50,14,16,8,39,40,-1,0,2,-2,-4
Corinthians,2013,38,10,50,11,10,17,27,22,5,0,1,-4,-1
Flamengo,2013,38,11,49,12,13,13,43,46,-3,0,0,4,-2
Portuguesa,2013,38,12,48,12,14,12,50,46,4,0,0,-1,1
Coritiba,2013,38,13,48,12,14,12,42,45,-3,2,0,2,-1
Bahia,2013,38,14,48,12,14,12,37,45,-8,0,1,4,-2
Internacional,2013,38,15,48,11,12,15,51,52,-1,0,0,-3,1
Criciúma,2013,38,16,46,13,18,7,49,63,-14,0,1,-1,-1
Fluminense,2013,38,17,46,12,16,10,43,47,-4,1,0,2,-4
Vasco,2013,38,18,44,11,16,11,50,61,-11,0,1,3,-1
Ponte Preta,2013,38,19,37,9,19,10,37,55,-18,0,0,-2,-7
Náutico,2013,38,20,20,5,28,5,22,79,-57,1,0,1,1
Fluminense,2014,1,1,3,1,0,0,3,0,3,1,0,1,1
São Paulo,2014,1,2,3,1,0,0,3,0,3,1,0,1,1
Cruzeiro,2014,1,3,3,1,0,0,2,1,1,1,0,1,-1
Internacional,2014,1,4,3,1,0,0,1,0,1,1,0,1,1
Athletico-PR,2014,1,5,3,1,0,0,1,0,1,1,0,1,1
Palmeiras,2014,1,6,3,1,0,0,2,1,1,1,0,1,-1
Goiás,2014,1,7,1,0,0,1,0,0,0,0,0,-1,1
Corinthians,2014,1,8,1,0,0,1,0,0,0,0,0,-1,1
Coritiba,2014,1,9,1,0,0,1,0,0,0,0,0,-1,1
Santos,2014,1,10,1,0,0,1,1,1,0,0,0,1,-1
Chapecoense,2014,1,11,1,0,0,1,0,0,0,0,0,-1,1
Atlético-MG,2014,1,12,1,0,0,1,0,0,0,0,0,-1,1
Flamengo,2014,1,13,1,0,0,1,0,0,0,0,0,-1,1
Sport,2014,1,14,1,0,0,1,1,1,0,0,0,1,-1
Grêmio,2014,1,15,0,0,1,0,0,1,-1,0,1,-1,-1
Vitória,2014,1,16,0,0,1,0,0,1,-1,0,1,-1,-1
Bahia,2014,1,17,0,0,1,0,1,2,-1,0,1,1,-1
Criciúma,2014,1,18,0,0,1,0,1,2,-1,0,1,1,-1
Botafogo,2014,1,19,0,0,1,0,0,3,-3,0,1,-1,-1
Figueirense,2014,1,20,0,0,1,0,0,3,-3,0,1,-1,-1
Fluminense,2014,2,1,6,2,0,0,4,0,4,2,0,2,1
São Paulo,2014,2,2,4,1,0,1,4,1,3,0,0,2,-1
Corinthians,2014,2,3,4,1,0,1,2,0,2,1,0,1,1
Athletico-PR,2014,2,4,4,1,0,1,3,2,1,0,0,2,-1
Internacional,2014,2,5,4,1,0,1,3,2,1,0,0,2,-1
Cruzeiro,2014,2,6,4,1,0,1,3,2,1,0,0,2,-2
Sport,2014,2,7,4,1,0,1,3,2,1,1,0,2,-2
Goiás,2014,2,8,4,1,0,1,1,0,1,1,0,1,1
Bahia,2014,2,9,3,1,1,0,3,2,1,1,0,2,0
Palmeiras,2014,2,10,3,1,1,0,2,2,0,0,1,-1,-2
Grêmio,2014,2,11,3,1,1,0,2,2,0,1,0,1,-2
Santos,2014,2,12,2,0,0,2,1,1,0,0,0,-1,0
Coritiba,2014,2,13,2,0,0,2,0,0,0,0,0,-2,1
Atlético-MG,2014,2,14,1,0,1,1,1,2,-1,0,1,1,-1
Chapecoense,2014,2,15,1,0,1,1,1,2,-1,0,1,1,-1
Vitória,2014,2,16,1,0,1,1,2,3,-1,0,0,1,-2
Flamengo,2014,2,17,1,0,1,1,0,2,-2,0,1,-2,-1
Botafogo,2014,2,18,1,0,1,1,2,5,-3,0,0,1,-2
Criciúma,2014,2,19,0,0,2,0,1,3,-2,0,2,-1,-2
Figueirense,2014,2,20,0,0,2,0,0,5,-5,0,2,-2,-2
Corinthians,2014,3,1,7,2,0,1,3,0,3,2,0,2,1
Cruzeiro,2014,3,2,7,2,0,1,6,4,2,1,0,3,-3
Internacional,2014,3,3,7,2,0,1,5,3,2,1,0,3,-2
Goiás,2014,3,4,7,2,0,1,2,0,2,2,0,2,1
Fluminense,2014,3,5,6,2,1,0,5,2,3,0,1,3,-1
Bahia,2014,3,6,6,2,1,0,4,2,2,2,0,3,1
São Paulo,2014,3,7,5,1,0,2,6,3,3,0,0,3,-2
Flamengo,2014,3,8,4,1,1,1,4,4,0,1,0,1,-2
Sport,2014,3,9,4,1,1,1,4,4,0,0,1,3,-3
Athletico-PR,2014,3,10,4,1,1,1,5,5,0,0,1,3,-2
Vitória,2014,3,11,4,1,1,1,4,4,0,1,0,2,-3
Grêmio,2014,3,12,4,1,1,1,2,2,0,0,0,-1,-1
Criciúma,2014,3,13,3,1,2,0,2,3,-1,1,0,1,1
Palmeiras,2014,3,14,3,1,2,0,4,6,-2,0,2,1,-3
Santos,2014,3,15,3,0,0,3,1,1,0,0,0,-2,1
Coritiba,2014,3,16,3,0,0,3,2,2,0,0,0,1,-1
Atlético-MG,2014,3,17,1,0,2,1,1,3,-2,0,2,-1,-2
Chapecoense,2014,3,18,1,0,2,1,1,3,-2,0,2,-1,-2
Botafogo,2014,3,19,1,0,2,1,2,6,-4,0,1,-1,-3
Figueirense,2014,3,20,0,0,3,0,0,6,-6,0,3,-3,-3
Internacional,2014,4,1,10,3,0,1,7,4,3,2,0,4,-3
Fluminense,2014,4,2,9,3,1,0,7,2,5,1,0,4,1
Corinthians,2014,4,3,8,2,0,2,4,1,3,0,0,3,-1
Bahia,2014,4,4,7,2,1,1,5,3,2,0,0,4,-1
Sport,2014,4,5,7,2,1,1,5,4,1,1,0,4,-2
Grêmio,2014,4,6,7,2,1,1,4,3,1,1,0,1,-2
Cruzeiro,2014,4,7,7,2,1,1,7,6,1,0,1,4,-4
Goiás,2014,4,8,7,2,1,1,2,2,0,0,1,-1,-1
Palmeiras,2014,4,9,6,2,2,0,6,6,0,1,0,2,1
São Paulo,2014,4,10,6,1,0,3,7,4,3,0,0,4,-3
Santos,2014,4,11,6,1,0,3,3,1,2,1,0,1,1
Vitória,2014,4,12,5,1,1,2,5,5,0,0,0,3,-4
Botafogo,2014,4,13,4,1,2,1,8,6,2,1,0,1,1
Athletico-PR,2014,4,14,4,1,2,1,6,7,-1,0,2,4,-3
Atlético-MG,2014,4,15,4,1,2,1,3,4,-1,1,0,1,-3
Flamengo,2014,4,16,4,1,2,1,4,6,-2,0,1,-1,-3
Criciúma,2014,4,17,3,1,3,0,2,9,-7,0,1,-1,-1
Coritiba,2014,4,18,3,0,1,3,2,3,-1,0,1,-1,-2
Chapecoense,2014,4,19,1,0,3,1,2,5,-3,0,3,1,-3
Figueirense,2014,4,20,0,0,4,0,0,8,-8,0,4,-4,-4
Internacional,2014,5,1,11,3,0,2,7,4,3,0,0,-1,-2
Cruzeiro,2014,5,2,10,3,1,1,10,8,2,1,0,5,-5
Grêmio,2014,5,3,10,3,1,1,5,3,2,2,0,2,1
Goiás,2014,5,4,10,3,1,1,4,2,2,1,0,1,1
Sport,2014,5,5,10,3,1,1,6,4,2,2,0,5,1
Fluminense,2014,5,6,9,3,2,0,7,3,4,0,1,-1,-1
Palmeiras,2014,5,7,9,3,2,0,7,6,1,2,0,3,1
São Paulo,2014,5,8,9,2,0,3,9,4,5,1,0,5,-2
Corinthians,2014,5,9,8,2,1,2,4,2,2,0,1,-1,-2
Bahia,2014,5,10,7,2,2,1,5,4,1,0,1,-1,-2
Atlético-MG,2014,5,11,7,2,2,1,5,5,0,2,0,2,-4
