Temporada,Rodada,Mandante,Visitante,Mandante Placar,Visitante Placar
2017,32,Chapecoense,Vasco,2,1
2017,32,Coritiba,Bahia,0,0
2017,32,Fluminense,Grêmio,0,2
2017,33,Palmeiras,Fluminense,3,1
2017,33,Vasco,Sport,2,1
2017,33,Botafogo,Coritiba,2,2
2017,33,Corinthians,São Paulo,3,2
2017,33,Vitória,Atlético-MG,2,0
2017,33,Ponte Preta,Chapecoense,3,2
2017,33,Avaí,Flamengo,1,1
2017,33,Cruzeiro,Atlético-GO,2,0
2017,33,Athletico-PR,Santos,0,2
2017,33,Grêmio,Bahia,1,0
2017,34,Fluminense,Athletico-PR,1,1
2017,34,Atlético-MG,Avaí,1,0
2017,34,Coritiba,Palmeiras,1,0
2017,34,Santos,Botafogo,1,0
2017,34,Vasco,Corinthians,2,5
2017,34,Sport,Flamengo,2,0
2017,34,São Paulo,Vitória,2,0
2017,34,Atlético-GO,Ponte Preta,3,0
2017,34,Chapecoense,Grêmio,3,6
2017,34,Bahia,Cruzeiro,1,0
2017,35,Coritiba,Athletico-PR,1,0
2017,35,Fluminense,Vitória,2,1
2017,35,Corinthians,Santos,2,0
2017,35,Flamengo,Botafogo,0,0
2017,35,Avaí,Sport,1,0
2017,35,Palmeiras,Atlético-MG,0,0
2017,35,Grêmio,Vasco,2,0
2017,35,Ponte Preta,São Paulo,1,0
2017,35,Cruzeiro,Chapecoense,0,2
2017,35,Bahia,Atlético-GO,3,0
2017,36,Vasco,Fluminense,3,2
2017,36,São Paulo,Palmeiras,2,0
2017,36,Vitória,Coritiba,0,1
2017,36,Atlético-MG,Ponte Preta,2,2
2017,36,Santos,Cruzeiro,0,1
2017,36,Athletico-PR,Flamengo,1,1
2017,36,Atlético-GO,Corinthians,0,1
2017,36,Sport,Grêmio,4,3
2017,36,Botafogo,Bahia,1,0
2017,36,Chapecoense,Avaí,2,0
2017,37,Santos,Coritiba,1,0
2017,37,Atlético-GO,Flamengo,0,3
2017,37,Chapecoense,Palmeiras,1,0
2017,37,Vasco,Bahia,2,1
2017,37,Atlético-MG,Fluminense,1,2
2017,37,Athletico-PR,Grêmio,0,2
2017,37,Vitória,Corinthians,0,1
2017,37,Botafogo,Ponte Preta,2,0
2017,37,Sport,Cruzeiro,1,1
2017,37,São Paulo,Avaí,2,0
2017,38,Flamengo,Atlético-MG,1,1
2017,38,Corinthians,Chapecoense,1,1
2017,38,Fluminense,Santos,3,2
2017,38,Palmeiras,Vasco,4,0
2017,38,Cruzeiro,São Paulo,1,0
2017,38,Bahia,Athletico-PR,6,2
2017,38,Ponte Preta,Sport,4,0
2017,38,Avaí,Vitória,0,0
2017,38,Grêmio,Botafogo,2,0
2017,38,Coritiba,Atlético-GO,4,1
2018,1,Atlético-MG,Botafogo,1,0
2018,1,Flamengo,Athletico-PR,1,2
2018,1,Paraná,Internacional,1,1
2018,1,Chapecoense,São Paulo,1,0
2018,1,Bahia,Cruzeiro,0,0
2018,1,Fluminense,América-MG,1,0
2018,1,Ceará,Vasco,0,0
2018,1,Sport,Santos,2,1
2018,1,Palmeiras,Vitória,3,2
2018,1,Grêmio,Corinthians,1,0
2018,2,Santos,Atlético-MG,3,2
2018,2,Cruzeiro,Flamengo,0,2
2018,2,Athletico-PR,Ceará,2,2
2018,2,Vitória,Grêmio,0,0
2018,2,Vasco,Palmeiras,0,1
2018,2,América-MG,Bahia,1,0
2018,2,Corinthians,Chapecoense,0,0
2018,2,Internacional,Fluminense,2,0
2018,2,Botafogo,Paraná,2,1
2018,2,São Paulo,Sport,0,0
2018,3,Internacional,Atlético-MG,1,2
2018,3,Santos,Botafogo,1,1
2018,3,Cruzeiro,Vitória,3,0
2018,3,Athletico-PR,Corinthians,1,0
2018,3,Flamengo,Grêmio,2,0
2018,3,Palmeiras,América-MG,4,0
2018,3,Vasco,São Paulo,2,0
2018,3,Chapecoense,Sport,2,1
2018,3,Bahia,Fluminense,2,0
2018,3,Ceará,Paraná,1,0
2018,4,Vitória,Athletico-PR,1,2
2018,4,Corinthians,Vasco,1,0
2018,4,Atlético-MG,Bahia,1,0
2018,4,Paraná,Palmeiras,1,1
2018,4,América-MG,Santos,2,1
2018,4,Botafogo,Internacional,1,0
2018,4,Sport,Flamengo,0,1
2018,4,São Paulo,Cruzeiro,1,0
2018,4,Grêmio,Chapecoense,2,0
2018,4,Fluminense,Ceará,0,0
2018,5,Vasco,Athletico-PR,1,1
2018,5,Paraná,Atlético-MG,0,1
2018,5,Bahia,Ceará,2,1
2018,5,Cruzeiro,Corinthians,1,0
2018,5,Sport,Vitória,0,0
2018,5,Palmeiras,Fluminense,3,0
2018,5,Chapecoense,Botafogo,0,1
2018,5,Flamengo,Santos,1,0
2018,5,São Paulo,Grêmio,1,1
2018,5,Internacional,América-MG,2,0
2018,6,América-MG,Paraná,0,1
2018,6,Corinthians,São Paulo,1,1
2018,6,Athletico-PR,Cruzeiro,2,0
2018,6,Botafogo,Flamengo,2,1
2018,6,Atlético-MG,Palmeiras,1,1
2018,6,Vitória,Bahia,2,2
2018,6,Ceará,Internacional,1,1
2018,6,Grêmio,Vasco,2,1
2018,6,Fluminense,Sport,0,0
2018,6,Santos,Chapecoense,0,1
2018,7,Atlético-MG,Grêmio,0,1
2018,7,Fluminense,Vasco,0,1
2018,7,Palmeiras,Santos,3,2
2018,7,Paraná,Vitória,1,1
2018,7,América-MG,Cruzeiro,1,2
2018,7,Botafogo,Corinthians,1,0
2018,7,São Paulo,Flamengo,2,2
2018,7,Bahia,Chapecoense,1,0
2018,7,Internacional,Athletico-PR,2,1
2018,7,Sport,Ceará,1,0
2018,8,Vitória,São Paulo,0,1
2018,8,Vasco,Internacional,1,1
2018,8,Santos,Fluminense,3,0
2018,8,Grêmio,Sport,3,4
2018,8,Chapecoense,América-MG,1,0
2018,8,Flamengo,Palmeiras,1,1
2018,8,Corinthians,Bahia,2,1
2018,8,Cruzeiro,Paraná,3,1
2018,8,Athletico-PR,Botafogo,2,1
2018,8,Ceará,Atlético-MG,2,1
2018,9,América-MG,Grêmio,1,1
2018,9,Botafogo,Bahia,0,1
2018,9,São Paulo,Athletico-PR,0,0
2018,9,Sport,Vasco,2,1
2018,9,Vitória,Corinthians,2,2
2018,9,Fluminense,Atlético-MG,1,0
2018,9,Palmeiras,Ceará,2,1
2018,9,Cruzeiro,Chapecoense,3,0
2018,9,Paraná,Flamengo,0,4
2018,9,Internacional,Santos,2,2
2018,10,Flamengo,Fluminense,3,0
2018,10,Santos,Corinthians,1,0
2018,10,Bahia,Paraná,2,0
2018,10,Chapecoense,Vitória,0,1
2018,10,Vasco,Cruzeiro,2,0
2018,10,Palmeiras,Grêmio,2,0
2018,10,Internacional,São Paulo,3,1
2018,10,Atlético-MG,América-MG,0,0
2018,10,Athletico-PR,Sport,4,0
2018,10,Ceará,Botafogo,0,0
2018,11,Sport,Internacional,2,1
2018,11,Corinthians,Flamengo,0,3
2018,11,Vitória,Santos,0,1
2018,11,Athletico-PR,América-MG,4,0
2018,11,Chapecoense,Atlético-MG,1,0
2018,11,São Paulo,Palmeiras,0,2
2018,11,Grêmio,Bahia,2,2
2018,11,Fluminense,Paraná,4,0
2018,11,Botafogo,Vasco,1,1
2018,11,Cruzeiro,Ceará,0,2
2018,12,Fluminense,Grêmio,0,1
2018,12,América-MG,Corinthians,0,0
2018,12,Bahia,Flamengo,0,0
2018,12,Palmeiras,Cruzeiro,3,1
2018,12,Atlético-MG,Sport,5,2
2018,12,Botafogo,São Paulo,2,2
2018,12,Santos,Athletico-PR,1,0
2018,12,Internacional,Vitória,2,1
2018,12,Ceará,Chapecoense,3,1
2018,12,Paraná,Vasco,1,1
2018,13,São Paulo,América-MG,1,1
2018,13,Grêmio,Ceará,3,2
2018,13,Athletico-PR,Paraná,3,0
2018,13,Flamengo,Atlético-MG,2,1
2018,13,Corinthians,Internacional,1,1
2018,13,Vitória,Botafogo,3,4
2018,13,Sport,Palmeiras,0,1
2018,13,Cruzeiro,Santos,2,1
2018,13,Chapecoense,Fluminense,1,2
2018,13,Vasco,Bahia,2,1
2018,14,Ceará,Vitória,2,0
2018,14,Grêmio,Paraná,2,0
2018,14,Vasco,Flamengo,1,1
2018,14,Botafogo,América-MG,1,0
2018,14,Cruzeiro,Atlético-MG,0,0
2018,14,Athletico-PR,Fluminense,3,1
2018,14,Bahia,Palmeiras,1,1
2018,14,Santos,São Paulo,0,0
2018,14,Corinthians,Sport,2,1
2018,14,Chapecoense,Internacional,2,1
2018,15,Sport,Cruzeiro,0,0
2018,15,São Paulo,Bahia,1,0
2018,15,Flamengo,Chapecoense,2,0
2018,15,América-MG,Ceará,0,0
2018,15,Fluminense,Botafogo,1,0
2018,15,Palmeiras,Corinthians,1,0
2018,15,Internacional,Grêmio,1,0
2018,15,Paraná,Santos,0,2
2018,15,Vitória,Vasco,1,0
2018,15,Atlético-MG,Athletico-PR,3,1
2018,16,Bahia,Sport,2,0
2018,16,Botafogo,Cruzeiro,1,1
2018,16,Ceará,Corinthians,2,1
2018,16,Paraná,Chapecoense,1,1
2018,16,Palmeiras,Athletico-PR,2,0
2018,16,Atlético-MG,São Paulo,1,0
2018,16,Internacional,Flamengo,2,1
2018,16,Fluminense,Vitória,0,0
2018,16,Santos,Grêmio,0,0
2018,16,América-MG,Vasco,2,1
2018,17,Vitória,América-MG,1,0
2018,17,Grêmio,Botafogo,4,0
2018,17,Vasco,Santos,0,3
2018,17,Corinthians,Atlético-MG,1,1
2018,17,Flamengo,Ceará,0,1
2018,17,Athletico-PR,Bahia,2,0
2018,17,São Paulo,Fluminense,1,1
2018,17,Sport,Paraná,1,0
2018,17,Cruzeiro,Internacional,0,0
2018,17,Chapecoense,Palmeiras,1,2
2018,18,Santos,Bahia,2,0
2018,18,Athletico-PR,Grêmio,2,1
2018,18,Corinthians,Paraná,1,0
2018,18,Cruzeiro,Fluminense,2,1
2018,18,Botafogo,Sport,2,0
2018,18,São Paulo,Ceará,1,0
2018,18,América-MG,Flamengo,2,2
2018,18,Vitória,Atlético-MG,1,0
2018,18,Internacional,Palmeiras,0,0
2018,18,Vasco,Chapecoense,3,1
2018,19,Ceará,Santos,1,1
2018,19,Paraná,São Paulo,1,1
2018,19,Bahia,Internacional,0,1
2018,19,Sport,América-MG,0,2
2018,19,Palmeiras,Botafogo,2,0
2018,19,Fluminense,Corinthians,1,0
2018,19,Grêmio,Cruzeiro,1,1
2018,19,Flamengo,Vitória,1,0
2018,19,Atlético-MG,Vasco,0,0
2018,19,Chapecoense,Athletico-PR,2,1
2018,20,Santos,Sport,3,0
2018,20,Corinthians,Grêmio,0,1
2018,20,Athletico-PR,Flamengo,3,0
2018,20,Internacional,Paraná,1,0
2018,20,Cruzeiro,Bahia,1,1
2018,20,Vitória,Palmeiras,0,3
2018,20,Botafogo,Atlético-MG,0,3
2018,20,América-MG,Fluminense,0,0
2018,20,São Paulo,Chapecoense,2,0
2018,20,Vasco,Ceará,1,1
2018,21,Ceará,Athletico-PR,0,0
2018,21,Bahia,América-MG,1,0
2018,21,Atlético-MG,Santos,3,1
2018,21,Paraná,Botafogo,1,1
2018,21,Chapecoense,Corinthians,2,1
2018,21,Flamengo,Cruzeiro,1,0
2018,21,Sport,São Paulo,1,3
2018,21,Palmeiras,Vasco,1,0
2018,21,Grêmio,Vitória,4,0
2018,21,Fluminense,Internacional,0,3
2018,22,Botafogo,Santos,0,0
2018,22,Grêmio,Flamengo,2,0
2018,22,Corinthians,Athletico-PR,0,0
2018,22,Paraná,Ceará,0,1
2018,22,América-MG,Palmeiras,0,0
2018,22,Vitória,Cruzeiro,1,1
2018,22,São Paulo,Vasco,2,1
2018,22,Fluminense,Bahia,1,1
2018,22,Sport,Chapecoense,1,1
2018,22,Atlético-MG,Internacional,0,1
2018,23,Ceará,Fluminense,1,0
2018,23,Vasco,Corinthians,1,4
2018,23,Palmeiras,Paraná,3,0
2018,23,Cruzeiro,São Paulo,0,2
2018,23,Athletico-PR,Vitória,4,0
2018,23,Flamengo,Sport,4,1
2018,23,Internacional,Botafogo,3,0
2018,23,Chapecoense,Grêmio,1,1
2018,23,Santos,América-MG,0,1
2018,23,Bahia,Atlético-MG,2,2
2018,24,Fluminense,Palmeiras,1,0
2018,24,Atlético-MG,Paraná,2,0
2018,24,Santos,Flamengo,1,1
2018,24,Corinthians,Cruzeiro,2,0
2018,24,Vitória,Sport,1,0
2018,24,Botafogo,Chapecoense,1,0
2018,24,Grêmio,São Paulo,2,1
2018,24,América-MG,Internacional,2,1
2018,24,Athletico-PR,Vasco,1,0
2018,24,Ceará,Bahia,0,2
2018,25,Flamengo,Botafogo,2,0
2018,25,São Paulo,Corinthians,3,1
2018,25,Paraná,América-MG,1,0
2018,25,Bahia,Vitória,4,1
2018,25,Vasco,Grêmio,1,0
2018,25,Sport,Fluminense,1,2
2018,25,Palmeiras,Atlético-MG,3,2
2018,25,Cruzeiro,Athletico-PR,2,1
2018,25,Chapecoense,Santos,0,0
2018,25,Internacional,Ceará,1,0
2018,26,Ceará,Sport,1,0
2018,26,Vitória,Paraná,1,0
2018,26,Flamengo,São Paulo,0,1
2018,26,Corinthians,Botafogo,2,0
2018,26,Grêmio,Atlético-MG,2,0
2018,26,Cruzeiro,América-MG,3,1
2018,26,Chapecoense,Bahia,1,1
2018,26,Vasco,Fluminense,1,1
2018,26,Santos,Palmeiras,1,1
2018,26,Athletico-PR,Internacional,2,2
2018,27,São Paulo,Vitória,3,0
2018,27,América-MG,Chapecoense,0,0
2018,27,Fluminense,Santos,0,1
2018,27,Paraná,Cruzeiro,1,1
2018,27,Sport,Grêmio,0,0
2018,27,Botafogo,Athletico-PR,2,0
2018,27,Palmeiras,Flamengo,1,1
2018,27,Atlético-MG,Ceará,2,1
2018,27,Bahia,Corinthians,1,0
2018,27,Internacional,Vasco,3,1
2018,28,Athletico-PR,São Paulo,0,1
2018,28,Chapecoense,Cruzeiro,2,0
2018,28,Vasco,Sport,3,2
2018,28,Corinthians,Vitória,0,0
2018,28,Atlético-MG,Fluminense,5,2
2018,28,Bahia,Botafogo,3,3
2018,28,Ceará,Palmeiras,2,2
2018,28,Grêmio,América-MG,1,0
2018,28,Flamengo,Paraná,2,0
2018,28,Santos,Internacional,1,2
2018,29,São Paulo,Internacional,0,0
2018,29,Vitória,Chapecoense,1,0
2018,29,Botafogo,Ceará,0,0
2018,29,Sport,Athletico-PR,1,0
2018,29,Corinthians,Santos,1,1
2018,29,Cruzeiro,Vasco,1,1
2018,29,Grêmio,Palmeiras,0,2
2018,29,Paraná,Bahia,1,0
2018,29,Fluminense,Flamengo,0,2
2018,29,América-MG,Atlético-MG,1,3
2018,30,Atlético-MG,Chapecoense,3,3
2018,30,Internacional,Sport,0,0
2018,30,Vasco,Botafogo,1,2
2018,30,Palmeiras,São Paulo,3,1
2018,30,América-MG,Athletico-PR,3,1
2018,30,Bahia,Grêmio,0,2
2018,30,Flamengo,Corinthians,1,0
2018,30,Santos,Vitória,5,2
2018,30,Ceará,Cruzeiro,0,1
2018,30,Paraná,Fluminense,2,1
2018,31,Vitória,Internacional,2,3
2018,31,Vasco,Paraná,1,0
2018,31,Sport,Atlético-MG,3,2
2018,31,Chapecoense,Ceará,2,0
2018,31,São Paulo,Botafogo,3,2
2018,31,Cruzeiro,Palmeiras,1,0
2018,31,Grêmio,Fluminense,0,0
2018,31,Flamengo,Bahia,2,0
2018,31,Corinthians,América-MG,1,0
2018,31,Athletico-PR,Santos,2,0
2018,32,Fluminense,Chapecoense,3,1
2018,32,Palmeiras,Sport,2,3
2018,32,Atlético-MG,Flamengo,0,1
2018,32,Paraná,Athletico-PR,0,0
2018,32,Bahia,Vasco,3,0
2018,32,Botafogo,Vitória,1,1
2018,32,Santos,Cruzeiro,0,1
2018,32,Internacional,Corinthians,2,1
2018,32,América-MG,São Paulo,1,3
2018,32,Ceará,Grêmio,0,1
2018,33,Atlético-MG,Cruzeiro,1,0
2018,33,Flamengo,Vasco,1,1
2018,33,Palmeiras,Bahia,3,0
2018,33,Vitória,Ceará,2,1
2018,33,Paraná,Grêmio,0,0
2018,33,América-MG,Botafogo,1,0
2018,33,São Paulo,Santos,1,0
2018,33,Sport,Corinthians,1,1
2018,33,Fluminense,Athletico-PR,2,0
2018,33,Internacional,Chapecoense,3,0
2018,34,Grêmio,Internacional,0,0
2018,34,Cruzeiro,Sport,2,0
2018,34,Athletico-PR,Atlético-MG,1,2
2018,34,Chapecoense,Flamengo,3,2
2018,34,Bahia,São Paulo,2,2
2018,34,Vasco,Vitória,2,3
2018,34,Corinthians,Palmeiras,1,0
2018,34,Santos,Paraná,3,1
2018,34,Botafogo,Fluminense,2,1
2018,34,Ceará,América-MG,2,2
2018,35,Vasco,América-MG,4,1
2018,35,São Paulo,Atlético-MG,2,2
2018,35,Corinthians,Ceará,1,1
2018,35,Cruzeiro,Botafogo,1,0
2018,35,Athletico-PR,Palmeiras,1,3
2018,35,Vitória,Fluminense,1,2
2018,35,Flamengo,Internacional,2,0
2018,35,Sport,Bahia,2,0
2018,35,Grêmio,Santos,5,1
2018,35,Chapecoense,Paraná,1,1
2018,36,Botafogo,Grêmio,2,1
2018,36,Atlético-MG,Corinthians,1,0
2018,36,Paraná,Sport,1,2
2018,36,Bahia,Athletico-PR,0,0
2018,36,Fluminense,São Paulo,1,1
2018,36,Ceará,Flamengo,0,3
2018,36,Palmeiras,Chapecoense,0,0
2018,36,Internacional,Cruzeiro,0,0
2018,36,América-MG,Vitória,2,1
2018,36,Santos,Vasco,1,1
2018,37,Bahia,Santos,1,0
2018,37,Flamengo,América-MG,2,0
2018,37,Paraná,Corinthians,0,4
2018,37,Atlético-MG,Vitória,2,1
2018,37,Chapecoense,Vasco,1,1
2018,37,Fluminense,Cruzeiro,1,0
2018,37,Ceará,São Paulo,0,0
2018,37,Palmeiras,Internacional,1,0
2018,37,Grêmio,Athletico-PR,0,0
2018,37,Sport,Botafogo,1,1
2018,38,Cruzeiro,Grêmio,0,1
2018,38,Vitória,Flamengo,2,2
2018,38,Santos,Ceará,2,0
2018,38,América-MG,Sport,3,0
2018,38,Vasco,Atlético-MG,2,1
2018,38,Corinthians,Fluminense,2,1
2018,38,Internacional,Bahia,2,0
2018,38,Athletico-PR,Chapecoense,5,1
2018,38,Botafogo,Palmeiras,1,1
2018,38,São Paulo,Paraná,1,0
2019,1,Internacional,Atlético-MG,2,1
2019,1,Cruzeiro,Palmeiras,0,2
2019,1,Fortaleza,Bahia,2,1
2019,1,Corinthians,Fluminense,1,2
2019,1,Santos,Flamengo,4,0
2019,1,Vasco,Chapecoense,1,1
2019,1,Botafogo,Ceará,1,1
2019,1,Avaí,Athletico-PR,0,0
2019,1,Goiás,Grêmio,3,2
2019,1,CSA,São Paulo,1,2
2019,2,Athletico-PR,Santos,1,0
2019,2,Atlético-MG,Botafogo,2,0
2019,2,Ceará,Corinthians,0,1
2019,2,Chapecoense,CSA,3,0
2019,2,São Paulo,Internacional,2,1
2019,2,Fluminense,Fortaleza,0,0
2019,2,Grêmio,Cruzeiro,2,0
2019,2,Palmeiras,Goiás,5,1
2019,2,Bahia,Vasco,1,1
2019,2,Flamengo,Avaí,6,1
2019,3,Ceará,Athletico-PR,1,1
2019,3,Botafogo,Internacional,0,1
2019,3,Palmeiras,Flamengo,1,3
2019,3,Avaí,Fluminense,1,1
2019,3,Goiás,Fortaleza,1,2
2019,3,Atlético-MG,Corinthians,2,1
2019,3,CSA,Bahia,1,2
2019,3,Grêmio,São Paulo,3,0
2019,3,Santos,Chapecoense,2,0
2019,3,Vasco,Cruzeiro,1,0
2019,4,Internacional,Goiás,1,2
2019,4,Chapecoense,Botafogo,0,1
2019,4,Bahia,Atlético-MG,1,1
2019,4,Corinthians,Avaí,3,0
2019,4,Flamengo,Ceará,4,1
2019,4,Athletico-PR,Grêmio,2,0
2019,4,Fluminense,Palmeiras,1,0
2019,4,Fortaleza,Santos,2,1
2019,4,São Paulo,Vasco,1,0
2019,4,Cruzeiro,CSA,0,1
2019,5,Flamengo,Vasco,4,4
2019,5,Santos,Cruzeiro,4,1
2019,5,Atlético-MG,Athletico-PR,0,1
2019,5,Palmeiras,Grêmio,1,2
2019,5,Goiás,Bahia,4,3
2019,5,Botafogo,Corinthians,1,0
2019,5,Internacional,Fortaleza,2,2
2019,5,Ceará,São Paulo,1,1
2019,5,Avaí,Chapecoense,0,1
2019,5,CSA,Fluminense,0,1
2019,6,Santos,São Paulo,1,1
2019,6,Fluminense,Atlético-MG,1,1
2019,6,Grêmio,Flamengo,0,1
2019,6,Bahia,Palmeiras,1,1
2019,6,Corinthians,Internacional,0,0
2019,6,Chapecoense,Ceará,1,0
2019,6,Athletico-PR,Botafogo,1,0
2019,6,Fortaleza,CSA,3,0
2019,6,Vasco,Goiás,1,1
2019,6,Cruzeiro,Avaí,0,0
2019,7,Goiás,Santos,0,3
2019,7,Palmeiras,Corinthians,1,1
2019,7,Internacional,Fluminense,2,1
2019,7,Cruzeiro,Atlético-MG,0,0
2019,7,São Paulo,Athletico-PR,0,1
2019,7,Flamengo,Bahia,3,1
2019,7,Fortaleza,Ceará,1,0
2019,7,Chapecoense,Grêmio,0,1
2019,7,CSA,Vasco,0,3
2019,7,Botafogo,Avaí,2,0
2019,8,Corinthians,Fortaleza,3,2
2019,8,Atlético-MG,Goiás,2,0
2019,8,Avaí,Santos,1,2
2019,8,Vasco,Palmeiras,1,2
2019,8,Bahia,Chapecoense,1,1
2019,8,Athletico-PR,Cruzeiro,0,0
2019,8,Ceará,Internacional,2,0
2019,8,São Paulo,Fluminense,0,2
2019,8,Botafogo,Flamengo,0,1
2019,8,Grêmio,CSA,2,1
2019,9,Fortaleza,Atlético-MG,2,2
2019,9,Palmeiras,Ceará,1,0
2019,9,Fluminense,Vasco,0,0
2019,9,Chapecoense,São Paulo,0,3
2019,9,Flamengo,Corinthians,4,1
2019,9,Grêmio,Internacional,2,0
2019,9,Athletico-PR,CSA,1,0
2019,9,Cruzeiro,Bahia,1,1
2019,9,Santos,Botafogo,4,1
2019,9,Goiás,Avaí,2,0
2019,10,Atlético-MG,Chapecoense,0,2
2019,10,Palmeiras,São Paulo,3,0
2019,10,Avaí,Fortaleza,1,3
2019,10,Ceará,Fluminense,2,0
2019,10,Vasco,Grêmio,1,3
2019,10,CSA,Corinthians,2,1
2019,10,Santos,Bahia,1,0
2019,10,Goiás,Flamengo,2,2
2019,10,Internacional,Athletico-PR,1,1
2019,10,Botafogo,Cruzeiro,0,2
2019,11,Ceará,Vasco,1,1
2019,11,Corinthians,Santos,0,0
2019,11,Bahia,Internacional,2,3
2019,11,Fluminense,Chapecoense,1,1
2019,11,Cruzeiro,Fortaleza,1,1
2019,11,Grêmio,Botafogo,3,0
2019,11,São Paulo,Atlético-MG,2,0
2019,11,Athletico-PR,Goiás,4,1
2019,11,Avaí,Palmeiras,1,2
2019,11,Flamengo,CSA,1,0
2019,12,Fortaleza,Grêmio,2,1
2019,12,Corinthians,Cruzeiro,1,2
2019,12,Internacional,Vasco,0,1
2019,12,Atlético-MG,Santos,2,0
2019,12,São Paulo,Avaí,1,0
2019,12,Flamengo,Fluminense,2,0
2019,12,Chapecoense,Goiás,2,2
2019,12,Athletico-PR,Palmeiras,1,1
2019,12,Bahia,Ceará,1,2
2019,12,Botafogo,CSA,2,1
2019,13,Grêmio,Bahia,0,1
2019,13,CSA,Atlético-MG,2,2
2019,13,Fortaleza,Flamengo,1,2
2019,13,Cruzeiro,São Paulo,1,0
2019,13,Palmeiras,Chapecoense,1,0
2019,13,Vasco,Botafogo,2,1
2019,13,Goiás,Corinthians,2,2
2019,13,Santos,Ceará,2,1
2019,13,Avaí,Internacional,0,2
2019,13,Fluminense,Athletico-PR,1,2
2019,14,Goiás,CSA,1,0
2019,14,Fluminense,Bahia,2,0
2019,14,Palmeiras,Botafogo,1,0
2019,14,Internacional,Santos,0,0
2019,14,Ceará,Avaí,1,0
2019,14,Vasco,Fortaleza,1,0
2019,14,Athletico-PR,Flamengo,0,2
2019,14,São Paulo,Corinthians,1,0
2019,14,Atlético-MG,Grêmio,1,4
2019,14,Chapecoense,Cruzeiro,1,1
2019,15,Botafogo,Goiás,3,1
2019,15,CSA,Internacional,1,0
2019,15,Fortaleza,Chapecoense,2,0
2019,15,Grêmio,Ceará,2,1
2019,15,Bahia,São Paulo,0,0
2019,15,Cruzeiro,Fluminense,0,0
2019,15,Santos,Palmeiras,2,0
2019,15,Corinthians,Athletico-PR,2,2
2019,15,Avaí,Vasco,0,0
2019,15,Flamengo,Atlético-MG,3,1
2019,16,São Paulo,Fortaleza,2,1
2019,16,Vasco,Santos,0,1
2019,16,Grêmio,Corinthians,0,0
2019,16,Bahia,Athletico-PR,1,2
2019,16,Cruzeiro,Internacional,1,1
2019,16,Chapecoense,Flamengo,0,1
2019,16,Ceará,Goiás,0,1
2019,16,Palmeiras,Atlético-MG,1,1
2019,16,Botafogo,Fluminense,0,1
2019,16,CSA,Avaí,3,1
2019,17,Flamengo,São Paulo,0,0
2019,17,Corinthians,Vasco,1,0
2019,17,Internacional,Palmeiras,1,1
2019,17,Santos,CSA,2,0
2019,17,Fluminense,Grêmio,2,1
2019,17,Atlético-MG,Ceará,2,1
2019,17,Athletico-PR,Chapecoense,1,1
2019,17,Fortaleza,Botafogo,1,0
2019,17,Avaí,Bahia,0,2
2019,17,Goiás,Cruzeiro,1,0
2019,18,Ceará,Cruzeiro,0,0
2019,18,São Paulo,Goiás,0,1
2019,18,Flamengo,Internacional,3,1
2019,18,Bahia,Botafogo,2,0
2019,18,Palmeiras,CSA,6,2
2019,18,Grêmio,Avaí,6,1
2019,18,Fluminense,Santos,1,1
2019,18,Athletico-PR,Fortaleza,4,1
2019,18,Atlético-MG,Vasco,1,2
2019,18,Chapecoense,Corinthians,0,1
2019,19,Botafogo,São Paulo,1,2
2019,19,Cruzeiro,Flamengo,1,2
2019,19,Corinthians,Bahia,2,1
2019,19,Santos,Grêmio,0,3
2019,19,Internacional,Chapecoense,1,0
2019,19,Fortaleza,Palmeiras,0,1
2019,19,Vasco,Athletico-PR,1,1
2019,19,CSA,Ceará,1,0
2019,19,Goiás,Fluminense,3,0
2019,19,Avaí,Atlético-MG,1,0
2019,20,Flamengo,Santos,1,0
2019,20,Palmeiras,Cruzeiro,1,0
2019,20,Chapecoense,Vasco,1,2
2019,20,Ceará,Botafogo,0,0
2019,20,Atlético-MG,Internacional,1,3
2019,20,Athletico-PR,Avaí,0,1
2019,20,Grêmio,Goiás,3,0
2019,20,Fluminense,Corinthians,1,0
2019,20,Bahia,Fortaleza,1,1
2019,20,São Paulo,CSA,1,1
2019,21,Corinthians,Ceará,2,2
2019,21,Vasco,Bahia,0,2
2019,21,Fortaleza,Fluminense,0,1
2019,21,Avaí,Flamengo,0,3
2019,21,Internacional,São Paulo,1,0
2019,21,Goiás,Palmeiras,1,2
2019,21,Cruzeiro,Grêmio,1,4
2019,21,Santos,Athletico-PR,1,1
2019,21,Botafogo,Atlético-MG,2,1
2019,21,CSA,Chapecoense,2,0
2019,22,São Paulo,Grêmio,0,0
2019,22,Bahia,CSA,1,0
2019,22,Chapecoense,Santos,0,1
2019,22,Athletico-PR,Ceará,1,0
2019,22,Internacional,Botafogo,3,2
2019,22,Fortaleza,Goiás,2,0
2019,22,Flamengo,Palmeiras,3,0
2019,22,Cruzeiro,Vasco,1,0
2019,22,Corinthians,Atlético-MG,1,0
2019,22,Fluminense,Avaí,0,1
2019,23,Atlético-MG,Bahia,0,1
2019,23,Grêmio,Athletico-PR,2,1
2019,23,Santos,Fortaleza,3,3
2019,23,Vasco,São Paulo,2,0
2019,23,Goiás,Internacional,2,1
2019,23,Ceará,Flamengo,0,3
2019,23,Avaí,Corinthians,1,1
