Time,Temporada,Rodada,Posicao,Pontos,Vitoria,Derrota,Empate,Gols_pro,Gols_contra,Saldo_de_gols,Vitorias_consecutivas,Derrotas_consecutivas,Jogos_marcando,Jogos_sem_sofrer_gols
atlético-mg,2009,2,0,4,1,0,1,4,3,1,1,0,2,-2
fluminense,2009,2,0,4,1,0,1,1,0,1,0,0,-1,1
botafogo-rj,2009,2,0,2,0,0,2,1,1,0,0,0,-1,1
santo andré,2009,2,0,4,1,0,1,5,3,2,1,0,2,-2
avaí,2009,2,0,2,0,0,2,2,2,0,0,0,-1,0
internacional,2009,2,0,6,2,0,0,3,0,3,2,0,2,1
náutico,2009,2,0,4,1,0,1,5,3,2,1,0,2,1
goiás,2009,2,0,2,0,0,2,6,6,0,0,0,2,-2
são paulo,2009,2,0,1,0,1,1,2,3,-1,0,0,1,-2
vitória,2009,2,0,6,2,0,0,3,0,3,2,0,2,1
náutico,2009,3,0,7,2,0,1,8,5,3,2,0,3,-1
avaí,2009,3,0,3,0,0,3,4,4,0,0,0,1,-1
corinthians,2009,3,0,4,1,1,1,2,2,0,1,0,1,-1
cruzeiro,2009,3,0,6,2,1,0,4,2,2,1,0,1,1
santos,2009,3,0,5,1,0,2,8,5,3,1,0,3,-3
internacional,2009,3,0,9,3,0,0,4,0,4,3,0,3,1
grêmio,2009,3,0,4,1,1,1,4,3,1,1,0,3,1
palmeiras,2009,3,0,4,1,1,1,2,3,-1,0,0,-2,1
santo andré,2009,3,0,4,1,1,1,6,5,1,0,1,3,-3
atlético-mg,2009,3,0,7,2,0,1,7,5,2,2,0,3,-3
atlético-mg,2009,4,0,8,2,0,2,7,5,2,0,0,-1,1
palmeiras,2009,4,0,5,1,1,2,4,5,-1,0,0,1,-1
botafogo-rj,2009,4,0,3,0,1,3,3,5,-2,0,0,1,-2
goiás,2009,4,0,5,1,1,2,9,8,1,1,0,1,-4
flamengo,2009,4,0,7,2,1,1,4,4,0,2,0,2,-2
internacional,2009,4,0,12,4,0,0,6,1,5,4,0,4,-1
náutico,2009,4,0,8,2,0,2,9,6,3,0,0,4,-2
santos,2009,4,0,8,2,0,2,11,6,5,2,0,4,-4
cruzeiro,2009,4,0,6,2,2,0,4,5,-1,0,1,-1,-1
vitória,2009,4,0,9,3,1,0,4,2,2,1,0,1,1
atlético-mg,2009,5,0,11,3,0,2,11,5,6,1,0,1,1
são paulo,2009,5,0,6,1,1,3,5,3,2,0,0,-1,1
corinthians,2009,5,0,7,2,2,1,5,5,0,1,0,3,1
internacional,2009,5,0,13,4,0,1,7,2,5,0,0,5,-2
fluminense,2009,5,0,8,2,1,2,4,5,-1,1,0,3,1
goiás,2009,5,0,6,1,1,3,11,10,1,0,0,2,-5
náutico,2009,5,0,8,2,1,2,9,9,0,0,1,-1,-3
vitória,2009,5,0,9,3,2,0,5,4,1,0,1,2,-1
santos,2009,5,0,9,2,0,3,14,9,5,0,0,5,-5
flamengo,2009,5,0,7,2,2,1,6,8,-2,0,1,3,-3
atlético-mg,2009,6,0,14,4,0,2,14,5,9,2,0,2,1
barueri,2009,6,0,7,1,1,4,9,8,1,1,0,4,-4
santos,2009,6,0,9,2,1,3,14,11,3,0,1,-1,-6
flamengo,2009,6,0,7,2,3,1,6,13,-7,0,2,-1,-4
fluminense,2009,6,0,9,2,1,3,4,5,-1,0,0,-1,1
corinthians,2009,6,0,8,2,2,2,5,5,0,0,0,-1,1
internacional,2009,6,0,14,4,0,2,7,2,5,0,0,-1,1
palmeiras,2009,6,0,11,3,1,2,9,7,2,2,0,3,-3
sport,2009,6,0,5,1,3,2,9,10,-1,0,1,-1,-6
são paulo,2009,6,0,7,1,1,4,6,4,2,0,0,1,-1
palmeiras,2009,7,0,12,3,1,3,11,9,2,0,0,4,-4
fluminense,2009,7,0,9,2,2,3,6,8,-2,0,1,1,-1
corinthians,2009,7,0,11,3,2,2,8,6,2,1,0,1,-1
barueri,2009,7,0,10,2,1,4,13,10,3,2,0,5,-5
internacional,2009,7,0,14,4,1,2,7,6,1,0,1,-2,-1
grêmio,2009,7,0,9,2,2,3,9,6,3,0,0,1,-1
náutico,2009,7,0,8,2,3,2,9,13,-4,0,3,-3,-5
santo andré,2009,7,0,10,2,1,4,12,10,2,1,0,3,-5
atlético-mg,2009,7,0,17,5,0,2,17,7,10,3,0,3,-1
vitória,2009,7,0,13,4,2,1,9,7,2,1,0,1,-1
corinthians,2009,8,0,11,3,3,2,8,7,1,0,1,-1,-2
atlético-mg,2009,8,0,17,5,1,2,19,11,8,0,1,4,-2
goiás,2009,8,0,11,2,1,5,17,13,4,1,0,2,-2
cruzeiro,2009,8,0,10,3,4,1,9,13,-4,1,0,4,1
flamengo,2009,8,0,11,3,3,2,10,13,-3,0,0,-1,1
internacional,2009,8,0,17,5,1,2,10,6,4,1,0,1,1
palmeiras,2009,8,0,13,3,1,4,12,10,2,0,0,5,-5
grêmio,2009,8,0,9,2,3,3,10,9,1,0,1,2,-2
são paulo,2009,8,0,10,2,2,4,9,7,2,1,0,3,1
vitória,2009,8,0,16,5,2,1,13,8,5,2,0,2,-2
atlético-mg,2009,9,0,18,5,1,3,20,12,8,0,0,5,-3
palmeiras,2009,9,0,16,4,1,4,15,10,5,1,0,6,-4
corinthians,2009,9,0,14,4,3,2,12,9,3,1,0,1,-3
coritiba,2009,9,0,10,3,5,1,14,16,-2,1,0,1,1
vitória,2009,9,0,16,5,3,1,14,10,4,0,1,3,-3
goiás,2009,9,0,14,3,1,5,18,13,5,2,0,3,1
grêmio,2009,9,0,12,3,3,3,14,10,4,1,0,3,-3
internacional,2009,9,0,20,6,1,2,12,6,6,2,0,2,1
barueri,2009,9,0,14,3,1,5,18,13,5,0,0,7,-7
santos,2009,9,0,13,3,2,4,18,15,3,1,0,3,1
internacional,2009,10,0,20,6,2,2,14,9,5,0,1,3,-1
botafogo-rj,2009,10,0,10,2,4,4,12,16,-4,1,0,5,-4
barueri,2009,10,0,17,4,1,5,21,14,7,1,0,8,-8
atlético-mg,2009,10,0,21,6,1,3,23,12,11,1,0,6,-2
santo andré,2009,10,0,14,3,2,5,15,15,0,1,0,6,-6
grêmio,2009,10,0,15,4,3,3,17,10,7,2,0,4,1
palmeiras,2009,10,0,19,5,1,4,19,11,8,2,0,7,-5
goiás,2009,10,0,14,3,2,5,18,14,4,0,1,-1,-1
flamengo,2009,10,0,15,4,3,3,14,16,-2,0,0,2,-2
vitória,2009,10,0,19,6,3,1,20,12,8,1,0,4,-4
atlético-mg,2009,11,0,24,7,1,3,25,12,13,2,0,7,1
cruzeiro,2009,11,0,11,3,6,2,10,18,-8,0,0,1,-3
corinthians,2009,11,0,17,5,4,2,16,15,1,1,0,1,-5
grêmio,2009,11,0,15,4,4,3,18,12,6,0,1,5,-1
palmeiras,2009,11,0,22,6,1,4,21,12,9,3,0,8,-6
goiás,2009,11,0,14,3,3,5,18,16,2,0,2,-2,-2
internacional,2009,11,0,23,7,2,2,18,11,7,1,0,4,-2
vitória,2009,11,0,20,6,3,2,21,13,8,0,0,5,-5
santo andré,2009,11,0,17,4,2,5,16,15,1,2,0,7,1
barueri,2009,11,0,18,4,1,6,24,17,7,0,0,9,-9
coritiba,2009,12,0,14,4,6,2,17,20,-3,0,0,-1,-1
barueri,2009,12,0,21,5,1,6,28,17,11,1,0,10,1
flamengo,2009,12,0,16,4,4,4,17,20,-3,0,0,4,-4
corinthians,2009,12,0,20,6,4,2,18,16,2,2,0,2,-6
goiás,2009,12,0,17,4,3,5,22,17,5,1,0,1,-3
internacional,2009,12,0,23,7,3,2,19,13,6,0,1,5,-3
palmeiras,2009,12,0,25,7,1,4,22,12,10,4,0,9,1
avaí,2009,12,0,13,3,5,4,15,18,-3,2,0,3,-5
são paulo,2009,12,0,14,3,4,5,13,14,-1,1,0,1,-4
atlético-mg,2009,12,0,25,7,1,4,25,12,13,0,0,-1,1
atlético-mg,2009,13,0,28,8,1,4,27,13,14,1,0,1,-1
grêmio,2009,13,0,18,5,5,3,20,14,6,0,1,-1,-3
corinthians,2009,13,0,23,7,4,2,20,17,3,3,0,3,-7
coritiba,2009,13,0,15,4,6,3,18,21,-3,0,0,1,-2
barueri,2009,13,0,22,5,1,7,29,18,11,0,0,11,-1
palmeiras,2009,13,0,25,7,2,4,23,14,9,0,1,10,-1
internacional,2009,13,0,24,7,3,3,21,15,6,0,0,6,-4
botafogo-rj,2009,13,0,13,2,4,7,17,21,-4,0,0,8,-7
santo andré,2009,13,0,17,4,4,5,16,18,-2,0,2,-2,-2
santos,2009,13,0,17,4,4,5,25,26,-1,1,0,7,1
avaí,2009,14,0,19,5,5,4,19,19,0,4,0,5,-1
atlético-mg,2009,14,0,28,8,2,4,27,14,13,0,1,-1,-2
barueri,2009,14,0,22,5,2,7,30,20,10,0,1,12,-2
internacional,2009,14,0,24,7,4,3,23,18,5,0,1,7,-5
palmeiras,2009,14,0,28,8,2,4,26,14,12,1,0,11,0
cruzeiro,2009,14,0,15,4,7,3,14,21,-7,0,0,4,-4
grêmio,2009,14,0,21,6,5,3,23,16,7,1,0,1,-4
flamengo,2009,14,0,20,5,4,5,20,22,-2,1,0,6,-6
sport,2009,14,0,13,3,7,4,22,25,-3,0,0,5,-4
vitória,2009,14,0,24,7,4,3,23,15,8,1,0,2,1
vitória,2009,15,0,24,7,5,3,23,19,4,0,1,-1,-1
botafogo-rj,2009,15,0,17,3,4,8,22,25,-3,0,0,10,-9
cruzeiro,2009,15,0,18,5,7,3,15,21,-6,1,0,5,1
atlético-mg,2009,15,0,28,8,3,4,28,17,11,0,2,1,-3
goiás,2009,15,0,26,7,3,5,28,18,10,4,0,4,1
internacional,2009,15,0,27,8,4,3,26,20,6,1,0,8,-6
santos,2009,15,0,20,5,5,5,28,29,-1,1,0,9,-2
palmeiras,2009,15,0,31,9,2,4,27,14,13,2,0,12,1
corinthians,2009,15,0,24,7,5,3,21,21,0,0,0,1,-9
grêmio,2009,15,0,21,6,6,3,24,18,6,0,1,2,-5
athlético-pr,2009,16,0,15,4,9,3,15,29,-14,1,0,1,1
atlético-mg,2009,16,0,31,9,3,4,31,19,12,1,0,2,-4
barueri,2009,16,0,22,5,4,7,33,25,8,0,3,14,-4
corinthians,2009,16,0,25,7,5,4,21,21,0,0,0,-1,1
flamengo,2009,16,0,24,6,4,6,24,24,0,0,0,8,-8
grêmio,2009,16,0,24,7,6,3,28,19,9,1,0,3,-6
goiás,2009,16,0,29,8,3,5,30,19,11,5,0,5,-1
internacional,2009,16,0,28,8,4,4,29,23,6,0,0,9,-7
palmeiras,2009,16,0,34,10,2,4,28,14,14,3,0,13,1
vitória,2009,16,0,24,7,6,3,23,20,3,0,2,-2,-2
avaí,2009,17,0,26,7,5,5,24,19,5,1,0,1,1
barueri,2009,17,0,25,6,4,7,37,25,12,1,0,15,1
santos,2009,17,0,24,6,5,6,32,32,0,1,0,11,-2
cruzeiro,2009,17,0,18,5,9,3,16,27,-11,0,2,-1,-2
fluminense,2009,17,0,14,3,9,5,18,27,-9,1,0,1,-9
goiás,2009,17,0,32,9,3,5,33,21,12,6,0,6,-2
atlético-mg,2009,17,0,31,9,4,4,31,22,9,0,1,-1,-5
corinthians,2009,17,0,25,7,6,4,21,22,-1,0,1,-2,-1
palmeiras,2009,17,0,35,10,2,5,29,15,14,0,0,14,-1
são paulo,2009,17,0,27,7,4,6,23,19,4,4,0,6,-7
palmeiras,2009,18,0,36,10,2,6,30,16,14,0,0,15,-2
barueri,2009,18,0,28,7,4,7,38,25,13,2,0,16,1
athlético-pr,2009,18,0,21,6,9,3,18,29,-11,3,0,3,1
cruzeiro,2009,18,0,21,6,9,3,19,28,-9,1,0,1,-3
flamengo,2009,18,0,27,7,5,6,27,27,0,1,0,10,1
internacional,2009,18,0,34,10,4,4,35,23,12,2,0,11,1
santo andré,2009,18,0,18,4,8,6,21,27,-6,0,3,1,-7
avaí,2009,18,0,27,7,5,6,26,21,5,0,0,2,-1
goiás,2009,18,0,32,9,4,5,34,24,10,0,1,7,-3
vitória,2009,18,0,25,7,7,4,25,26,-1,0,0,1,-4
barueri,2009,19,0,28,7,5,7,38,28,10,0,1,-1,-1
avaí,2009,19,0,30,8,5,6,28,22,6,1,0,3,-2
atlético-mg,2009,19,0,32,9,5,5,32,25,7,0,1,-1,-7
santos,2009,19,0,26,6,5,8,34,34,0,0,0,-1,-2
coritiba,2009,19,0,19,5,10,4,26,32,-6,1,0,2,-8
goiás,2009,19,0,35,10,4,5,37,26,11,1,0,8,-4
grêmio,2009,19,0,28,8,7,4,33,22,11,1,0,1,-9
palmeiras,2009,19,0,37,10,2,7,31,17,14,0,0,16,-3
internacional,2009,19,0,37,11,4,4,37,23,14,3,0,12,1
são paulo,2009,19,0,33,9,4,6,28,21,7,6,0,8,-9
atlético-mg,2009,20,0,33,9,5,6,34,27,7,0,0,1,-8
barueri,2009,20,0,31,8,5,7,40,29,11,1,0,1,-2
santo andré,2009,20,0,21,5,9,6,23,30,-7,1,0,1,-9
palmeiras,2009,20,0,37,10,3,7,31,18,13,0,1,-1,-4
flamengo,2009,20,0,27,7,7,6,29,33,-4,0,2,12,-2
internacional,2009,20,0,37,11,5,4,38,25,13,0,1,13,-1
goiás,2009,20,0,35,10,5,5,37,28,9,0,1,-1,-5
santos,2009,20,0,29,7,5,8,35,34,1,1,0,1,1
são paulo,2009,20,0,36,10,4,6,29,21,8,7,0,9,1
vitória,2009,20,0,28,8,8,4,29,30,-1,1,0,3,-6
são paulo,2009,21,0,36,10,5,6,29,22,7,0,1,-1,-1
avaí,2009,21,0,34,9,5,7,33,24,9,1,0,5,1
corinthians,2009,21,0,32,9,7,5,28,27,1,0,0,3,-2
cruzeiro,2009,21,0,28,8,9,4,25,31,-6,2,0,2,-2
barueri,2009,21,0,32,8,5,8,40,29,11,0,0,-1,-1
goiás,2009,21,0,38,11,5,5,39,29,10,1,0,1,-6
atlético-mg,2009,21,0,33,9,6,6,35,31,4,0,1,2,-9
palmeiras,2009,21,0,40,11,3,7,33,19,14,1,0,1,-5
santo andré,2009,21,0,24,6,9,6,24,30,-6,2,0,2,1
vitória,2009,21,0,28,8,9,4,29,32,-3,0,1,-1,-7
atlético-mg,2009,22,0,34,9,6,7,36,32,4,0,0,3,-10
corinthians,2009,22,0,33,9,7,6,30,29,1,0,0,4,-3
grêmio,2009,22,0,32,9,8,5,40,27,13,0,0,2,-12
avaí,2009,22,0,34,9,6,7,33,26,7,0,1,-1,-1
flamengo,2009,22,0,30,8,8,6,32,36,-4,1,0,1,1
internacional,2009,22,0,40,12,6,4,43,27,16,1,0,15,1
athlético-pr,2009,22,0,27,8,11,3,23,34,-11,0,1,-1,-1
santos,2009,22,0,32,8,6,8,38,36,2,1,0,3,1
palmeiras,2009,22,0,41,11,3,8,33,19,14,0,0,-1,-4
vitória,2009,22,0,29,8,9,5,32,35,-3,0,0,1,-8
flamengo,2009,23,0,31,8,8,7,32,36,-4,0,0,-1,1
internacional,2009,23,0,43,13,6,4,45,27,18,2,0,16,1
corinthians,2009,23,0,36,10,7,6,32,30,2,1,0,5,-4
são paulo,2009,23,0,40,11,5,7,31,23,8,1,0,1,-1
náutico,2009,23,0,25,6,10,7,30,42,-12,0,0,11,-1
goiás,2009,23,0,39,11,6,6,41,35,6,0,0,1,-8
grêmio,2009,23,0,33,9,8,6,41,28,13,0,0,3,-13
palmeiras,2009,23,0,44,12,3,8,35,20,15,1,0,1,-5
atlético-mg,2009,23,0,37,10,6,7,38,33,5,1,0,4,-11
botafogo-rj,2009,23,0,23,4,8,11,34,41,-7,0,1,5,-17
atlético-mg,2009,24,0,40,11,6,7,40,34,6,2,0,5,-12
goiás,2009,24,0,39,11,7,6,42,38,4,0,1,2,-9
botafogo-rj,2009,24,0,24,4,8,12,34,41,-7,0,0,-1,1
corinthians,2009,24,0,37,10,7,7,33,31,2,0,0,6,-5
flamengo,2009,24,0,34,9,8,7,35,36,-1,1,0,1,1
internacional,2009,24,0,43,13,7,4,47,30,17,0,1,17,-1
grêmio,2009,24,0,36,10,8,6,43,28,15,1,0,4,-12
santos,2009,24,0,35,9,7,8,40,38,2,1,0,5,1
são paulo,2009,24,0,43,12,5,7,33,23,10,2,0,2,1
palmeiras,2009,24,0,44,12,4,8,37,23,14,0,1,2,-6
athlético-pr,2009,25,0,31,9,12,4,25,36,-11,1,0,2,1
avaí,2009,25,0,37,10,8,7,37,30,7,1,0,1,1
goiás,2009,25,0,42,12,7,6,46,39,7,1,0,3,-10
palmeiras,2009,25,0,47,13,4,8,39,24,15,1,0,3,-7
flamengo,2009,25,0,37,10,8,7,38,36,2,2,0,2,1
grêmio,2009,25,0,39,11,8,6,48,29,19,2,0,5,-13
atlético-mg,2009,25,0,41,11,6,8,40,34,6,0,0,-1,-11
são paulo,2009,25,0,44,12,5,8,34,24,10,0,0,3,-1
santos,2009,25,0,36,9,7,9,40,38,2,0,0,-1,1
internacional,2009,25,0,43,13,8,4,47,32,15,0,2,-1,-2
atlético-mg,2009,26,0,44,12,6,8,43,35,8,1,0,1,-12
barueri,2009,26,0,36,9,8,9,46,39,7,0,2,-2,-6
vitória,2009,26,0,39,11,9,6,41,39,2,3,0,5,-1
coritiba,2009,26,0,30,8,12,6,34,39,-5,1,0,1,1
avaí,2009,26,0,37,10,9,7,39,33,6,0,1,2,-1
goiás,2009,26,0,45,13,7,6,48,40,8,2,0,4,-11
internacional,2009,26,0,44,13,8,5,47,32,15,0,0,-2,1
palmeiras,2009,26,0,50,14,4,8,41,25,16,2,0,4,-8
santo andré,2009,26,0,25,6,13,7,27,39,-12,0,1,2,-5
são paulo,2009,26,0,45,12,5,9,35,25,10,0,0,4,-2
atlético-mg,2009,27,0,47,13,6,8,45,36,9,2,0,2,-13
avaí,2009,27,0,38,10,9,8,41,35,6,0,0,3,-2
corinthians,2009,27,0,38,10,9,8,36,39,-3,0,1,9,-8
internacional,2009,27,0,44,13,9,5,47,34,13,0,1,-3,-1
flamengo,2009,27,0,41,11,8,8,40,36,4,1,0,1,1
goiás,2009,27,0,45,13,8,6,49,43,6,0,1,5,-12
grêmio,2009,27,0,40,11,9,7,52,34,18,0,0,7,-15
são paulo,2009,27,0,48,13,5,9,37,26,11,1,0,5,-3
vitória,2009,27,0,39,11,10,6,41,40,1,0,1,-1,-2
palmeiras,2009,27,0,53,15,4,8,44,26,18,3,0,5,-9
grêmio,2009,28,0,41,11,9,8,52,34,18,0,0,-1,-14
barueri,2009,28,0,37,9,9,10,47,41,6,0,0,-1,1
atlético-mg,2009,28,0,47,13,7,8,46,39,7,0,1,3,-14
goiás,2009,28,0,45,13,9,6,49,46,3,0,2,-1,-13
corinthians,2009,28,0,39,10,9,9,37,40,-3,0,0,10,-9
internacional,2009,28,0,47,14,9,5,50,35,15,1,0,1,-2
palmeiras,2009,28,0,54,15,4,9,46,28,18,0,0,6,-10
santos,2009,28,0,39,10,9,9,43,44,-1,1,0,3,-1
são paulo,2009,28,0,49,13,5,10,39,28,11,0,0,6,-4
flamengo,2009,28,0,42,11,8,9,43,39,4,0,0,2,-1
atlético-mg,2009,29,0,47,13,8,8,46,40,6,0,2,-1,-15
avaí,2009,29,0,40,10,9,10,45,39,6,0,0,5,-4
corinthians,2009,29,0,42,11,9,9,39,41,-2,1,0,11,-10
barueri,2009,29,0,40,10,9,10,49,42,7,1,0,1,-1
são paulo,2009,29,0,49,13,6,10,40,30,10,0,1,7,-5
goiás,2009,29,0,46,13,9,7,50,47,3,0,0,1,-14
internacional,2009,29,0,48,14,9,6,51,36,15,0,0,2,-3
palmeiras,2009,29,0,54,15,5,9,46,31,15,0,1,-1,-11
santo andré,2009,29,0,29,7,14,8,29,41,-12,0,1,1,-1
vitória,2009,29,0,41,11,10,8,44,43,1,0,0,-1,-2
athlético-pr,2009,30,0,39,11,13,6,33,40,-7,1,0,2,1
goiás,2009,30,0,46,13,10,7,51,49,2,0,1,2,-15
barueri,2009,30,0,41,10,9,11,49,42,7,0,0,-1,1
cruzeiro,2009,30,0,45,13,11,6,41,42,-1,3,0,11,1
internacional,2009,30,0,49,14,9,7,53,38,15,0,0,3,-4
grêmio,2009,30,0,44,12,10,8,55,36,19,1,0,2,1
palmeiras,2009,30,0,54,15,6,9,46,33,13,0,2,-2,-12
corinthians,2009,30,0,42,11,10,9,39,43,-4,0,1,-1,-11
atlético-mg,2009,30,0,50,14,8,8,47,40,7,1,0,1,-14
vitória,2009,30,0,44,12,10,8,47,44,3,1,0,1,-3
atlético-mg,2009,31,0,53,15,8,8,48,40,8,2,0,2,1
avaí,2009,31,0,44,11,9,11,49,42,7,0,0,7,-6
flamengo,2009,31,0,51,14,8,9,48,40,8,3,0,5,0
cruzeiro,2009,31,0,48,14,11,6,42,42,0,4,0,12,1
athlético-pr,2009,31,0,39,11,14,6,35,43,-8,0,1,3,-1
goiás,2009,31,0,47,13,10,8,53,51,2,0,0,3,-16
internacional,2009,31,0,52,15,9,7,54,38,16,1,0,4,1
barueri,2009,31,0,41,10,10,11,50,44,6,0,1,1,-1
palmeiras,2009,31,0,54,15,7,9,46,35,11,0,3,-3,-13
são paulo,2009,31,0,52,14,7,10,44,34,10,1,0,1,-7
santos,2009,32,0,42,10,10,12,47,49,-2,0,0,2,-2
flamengo,2009,32,0,51,14,9,9,48,42,6,0,1,-1,-1
botafogo-rj,2009,32,0,35,7,11,14,44,50,-6,1,0,1,1
cruzeiro,2009,32,0,51,15,11,6,45,44,1,5,0,13,-1
atlético-mg,2009,32,0,53,15,9,8,49,42,7,0,1,3,-1
grêmio,2009,32,0,47,13,11,8,58,38,20,1,0,1,-2
palmeiras,2009,32,0,57,16,7,9,50,35,15,1,0,1,1
coritiba,2009,32,0,38,10,14,8,43,48,-5,0,0,2,-5
são paulo,2009,32,0,55,15,7,10,45,34,11,2,0,2,1
corinthians,2009,32,0,45,12,11,9,40,44,-4,1,0,1,-11
avaí,2009,33,0,47,12,10,11,52,45,7,1,0,9,1
vitória,2009,33,0,44,12,13,8,47,47,0,0,3,-3,-6
cruzeiro,2009,33,0,51,15,12,6,47,47,0,0,1,14,-2
flamengo,2009,33,0,54,15,9,9,49,42,7,1,0,1,1
atlético-mg,2009,33,0,56,16,9,8,52,44,8,1,0,4,-2
internacional,2009,33,0,52,15,11,7,54,40,14,0,2,-2,-2
náutico,2009,33,0,35,9,16,8,41,58,-17,1,0,1,-4
palmeiras,2009,33,0,58,16,7,10,52,37,15,0,0,2,-1
grêmio,2009,33,0,47,13,12,8,58,40,18,0,1,-1,-3
são paulo,2009,33,0,58,16,7,10,46,34,12,3,0,3,1
goiás,2009,34,0,47,13,13,8,55,60,-5,0,3,-1,-19
flamengo,2009,34,0,57,16,9,9,52,43,9,2,0,2,-1
internacional,2009,34,0,53,15,11,8,55,41,14,0,0,1,-3
coritiba,2009,34,0,41,11,15,8,44,50,-6,0,1,-1,-1
corinthians,2009,34,0,49,13,11,10,44,46,-2,1,0,3,1
palmeiras,2009,34,0,58,16,8,10,52,38,14,0,1,-1,-2
são paulo,2009,34,0,59,16,7,11,47,35,12,0,0,4,-1
santos,2009,34,0,45,11,11,12,50,51,-1,1,0,1,-4
cruzeiro,2009,34,0,54,16,12,6,50,49,1,1,0,15,-3
avaí,2009,34,0,50,13,10,11,53,45,8,2,0,10,1
avaí,2009,35,0,53,14,10,11,56,46,10,3,0,11,-1
barueri,2009,35,0,48,12,11,12,56,46,10,1,0,2,1
atlético-mg,2009,35,0,56,16,11,8,54,49,5,0,2,6,-4
cruzeiro,2009,35,0,55,16,12,7,51,50,1,0,0,16,-4
athlético-pr,2009,35,0,43,12,16,7,39,48,-9,0,1,2,-1
goiás,2009,35,0,50,14,13,8,58,61,-3,1,0,1,-20
internacional,2009,35,0,56,16,11,8,58,42,16,1,0,2,-4
flamengo,2009,35,0,60,17,9,9,54,43,11,3,0,3,0
palmeiras,2009,35,0,59,16,8,11,54,40,14,0,0,1,-3
são paulo,2009,35,0,62,17,7,11,49,35,14,1,0,5,1
cruzeiro,2009,36,0,56,16,12,8,52,51,1,0,0,17,-5
internacional,2009,36,0,59,17,11,8,59,42,17,2,0,3,-3
são paulo,2009,36,0,62,17,8,11,51,38,13,0,1,6,-1
corinthians,2009,36,0,49,13,13,10,47,52,-5,0,2,5,-2
flamengo,2009,36,0,61,17,9,10,54,43,11,0,0,-1,1
palmeiras,2009,36,0,59,16,9,11,54,42,12,0,1,-1,-4
avaí,2009,36,0,53,14,11,11,58,50,8,0,1,12,-2
santos,2009,36,0,48,12,12,12,55,54,1,1,0,3,1
fluminense,2009,36,0,42,10,14,12,44,55,-11,5,0,9,0
barueri,2009,36,0,48,12,12,12,57,48,9,0,1,3,-1
athlético-pr,2009,37,0,47,13,16,8,42,49,-7,1,0,4,1
avaí,2009,37,0,54,14,11,12,60,52,8,0,0,13,-3
flamengo,2009,37,0,64,18,9,10,56,43,13,1,0,1,1
cruzeiro,2009,37,0,59,17,12,8,56,52,4,1,0,18,-6
vitória,2009,37,0,47,13,16,8,49,55,-6,0,1,-1,-10
são paulo,2009,37,0,62,17,9,11,53,42,11,0,2,7,-2
grêmio,2009,37,0,55,15,12,10,66,44,22,2,0,4,-1
palmeiras,2009,37,0,62,17,9,11,57,43,14,1,0,1,-5
santo andré,2009,37,0,41,11,18,8,45,57,-12,2,0,3,-4
internacional,2009,37,0,62,18,11,8,61,43,18,3,0,4,-4
atlético-mg,2009,38,7,56,16,14,8,55,56,-1,0,5,-1,-7
barueri,2009,38,11,49,12,13,13,59,52,7,0,0,-1,1
palmeiras,2009,38,5,62,17,10,11,58,45,13,0,1,2,-6
fluminense,2009,38,16,46,11,14,13,49,56,-7,0,0,11,-1
flamengo,2009,38,1,67,19,9,10,58,44,14,2,0,2,-1
internacional,2009,38,2,65,19,11,8,65,44,21,4,0,5,-5
avaí,2009,38,6,57,15,11,12,61,52,9,1,0,14,-2
cruzeiro,2009,38,4,62,18,12,8,58,53,5,2,0,19,-7
são paulo,2009,38,3,65,18,9,11,57,42,15,1,0,8,1
goiás,2009,38,9,55,15,13,10,64,65,-1,0,0,2,-21
grêmio,2010,1,0,1,0,0,1,0,0,0,0,0,-1,1
atlético-mg,2010,1,0,3,1,0,0,2,1,1,1,0,1,-1
avaí,2010,1,0,3,1,0,0,6,1,5,1,0,1,-1
santos,2010,1,0,1,0,0,1,3,3,0,0,0,1,-1
ceará,2010,1,0,3,1,0,0,1,0,1,1,0,1,1
corinthians,2010,1,0,3,1,0,0,2,1,1,1,0,1,-1
são paulo,2010,1,0,1,0,0,1,1,1,0,0,0,1,-1
guarani,2010,1,0,3,1,0,0,1,0,1,1,0,1,1
cruzeiro,2010,1,0,3,1,0,0,2,1,1,1,0,1,-1
palmeiras,2010,1,0,3,1,0,0,1,0,1,1,0,1,1
guarani,2010,2,0,4,1,0,1,3,2,1,0,0,2,-1
avaí,2010,2,0,4,1,0,1,8,3,5,0,0,2,-2
fluminense,2010,2,0,3,1,1,0,1,1,0,1,0,1,1
internacional,2010,2,0,3,1,1,0,4,4,0,1,0,2,-2
corinthians,2010,2,0,6,2,0,0,4,2,2,2,0,2,-2
grêmio prudente,2010,2,0,3,1,1,0,5,6,-1,1,0,2,1
ceará,2010,2,0,4,1,0,1,2,1,1,0,0,2,-1
botafogo-rj,2010,2,0,4,1,0,1,5,4,1,1,0,2,-2
palmeiras,2010,2,0,4,1,0,1,1,0,1,0,0,-1,1
flamengo,2010,2,0,2,0,0,2,2,2,0,0,0,2,-2
santos,2010,3,0,5,1,0,2,6,5,1,1,0,3,-3
atlético-mg,2010,3,0,6,2,1,0,5,6,-1,1,0,1,-3
avaí,2010,3,0,7,2,0,1,10,3,7,1,0,3,1
botafogo-rj,2010,3,0,7,2,0,1,8,4,4,2,0,3,1
